"contents href","_image_yazkc_11 src","_image_yazkc_11 src 2","whitespace-normal","font-medium 2","flex-none src","flex-none","truncate","pointer-events-none src","text-sp10","ml-[3px]","875rem] href","mr-0 src","h-4","w-auto src"
"https://shopee.co.id/Jaket-Tracktop-Adidas-Cheongsam-Chinese-CNY-Casuals-Pria-Wanita-i.294569768.54155976748?extraParams=%7B%22display_model_id%22%3A89262956193%2C%22model_selection_logic%22%3A3%7D&sp_atk=15394c68-b763-41c7-ae9a-6aa77e2245cd&xptdk=15394c68-b763-41c7-ae9a-6aa77e2245cd","https://down-id.img.susercontent.com/file/id-11134207-8224w-mknr6y2iksnbef","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Jaket Tracktop Adidas Cheongsam Chinese CNY Casuals Pria Wanita","230.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","263 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","2-4 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=54155976748&shopid=294569768","","",""
"https://shopee.co.id/ADIDAS-JACKET-jaket-vintage-stripe-3foil-california-taractop-jaket-casual-pria-wanita-viral-i.1472828422.28026977743?extraParams=%7B%22display_model_id%22%3A188235487649%2C%22model_selection_logic%22%3A2%7D&sp_atk=1befaa7f-11d4-40fa-aab4-35c890e900e2&xptdk=1befaa7f-11d4-40fa-aab4-35c890e900e2","https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mdp1qoqhez6760","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","ADIDAS JACKET- jaket vintage stripe 3foil california-taractop jaket casual pria wanita viral","96.294","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","2RB+ Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Kab. Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=28026977743&shopid=1472828422","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-34%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/ADIDAS-KAOS-ADIDAS-LOGO-TREFOIL-HITAM-CLASSIC-UNISEX-PREMIUM-i.259910994.18144243504?extraParams=%7B%22display_model_id%22%3A147143468176%2C%22model_selection_logic%22%3A3%7D&sp_atk=d92f8bbb-114f-40a7-94b7-390ad4779ec1&xptdk=d92f8bbb-114f-40a7-94b7-390ad4779ec1","https://down-id.img.susercontent.com/file/id-11134207-7r98t-lpminjn4unpnc9","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","ADIDAS - KAOS ADIDAS LOGO TREFOIL HITAM CLASSIC UNISEX PREMIUM","77.880","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.6","108 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Surabaya","https://shopee.co.id/find_similar_products?catid=100011&itemid=18144243504&shopid=259910994","","-76%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/kaos-Trefoil-est-1972-adds-i.112307553.58152731332?extraParams=%7B%22display_model_id%22%3A355263287069%2C%22model_selection_logic%22%3A3%7D&sp_atk=9c806668-98db-4f0d-a993-86ce06fcb092&xptdk=9c806668-98db-4f0d-a993-86ce06fcb092","https://down-id.img.susercontent.com/file/id-11134207-8224x-mhyviw4o188z1c","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","kaos Trefoil est 1972 adds","66.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","49 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","3-5 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=58152731332&shopid=112307553","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-56%",""
"https://shopee.co.id/Sweater-Ad*das-V-Neck-Sporty-Rich-i.387187556.28351958974?extraParams=%7B%22display_model_id%22%3A166511043487%2C%22model_selection_logic%22%3A3%7D&sp_atk=d178f8c1-448d-4d66-806c-3fbbd484cffa&xptdk=d178f8c1-448d-4d66-806c-3fbbd484cffa","https://down-id.img.susercontent.com/file/id-11134207-7r98r-lw79ytuly33e4f","https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13","Sweater Ad*das V Neck Sporty & Rich","124.999","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","1RB+ Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Kab. Bogor","https://shopee.co.id/find_similar_products?catid=100011&itemid=28351958974&shopid=387187556","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-50%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/Fashion-T-shirt-Baju-Kaos-TeesadidasClasik-Unisex-i.463365228.29015157507?extraParams=%7B%22display_model_id%22%3A217907723774%2C%22model_selection_logic%22%3A3%7D&sp_atk=d9082aa1-d386-400c-80c5-fd97544ec17a&xptdk=d9082aa1-d386-400c-80c5-fd97544ec17a","https://down-id.img.susercontent.com/file/id-11134207-7rasl-m2l4hsd98gqsa1","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04","Fashion T-shirt Baju Kaos TeesadidasClasik Unisex","78.749","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","276 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-5 Hari","Kab. Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=29015157507&shopid=463365228","","-55%",""
"https://shopee.co.id/Kaos-Adidas-Francis-Ringer-Tee-3-Stripes-Adidas-Classic-Unisex-Catton-24s-i.980866473.29825311045?extraParams=%7B%22display_model_id%22%3A247589574798%2C%22model_selection_logic%22%3A3%7D&sp_atk=c9ec8688-9117-405f-ba78-273875d5909c&xptdk=c9ec8688-9117-405f-ba78-273875d5909c","https://down-id.img.susercontent.com/file/id-11134207-7rase-m5x2sivznwfc62","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Kaos Adidas Francis Ringer Tee 3 Stripes Adidas Classic Unisex Catton 24s","81.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","319 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=29825311045&shopid=980866473","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-46%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/JAKET-TRACTOP-ADIDAS-GERMANY-CASUALS-FULL-TAG-LABEL-PRIA-WANITA-TERLARIS-i.294569768.28380826331?extraParams=%7B%22display_model_id%22%3A252988393060%2C%22model_selection_logic%22%3A3%7D&sp_atk=093d2e20-a9ca-4440-97ec-c4cce794590f&xptdk=093d2e20-a9ca-4440-97ec-c4cce794590f","https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m7s2utusp380c2","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","JAKET TRACTOP ADIDAS GERMANY CASUALS FULL TAG LABEL PRIA WANITA TERLARIS","150.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","399 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","2-4 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=28380826331&shopid=294569768","","",""
"https://shopee.co.id/JAKET-ADIDAS-JUMBO-XXXL-XXXXL-XXXXXL-i.49813698.1731139486?extraParams=%7B%22display_model_id%22%3A2837153667%2C%22model_selection_logic%22%3A3%7D&sp_atk=e6571584-a6aa-4153-b800-5cfae8a9aff3&xptdk=e6571584-a6aa-4153-b800-5cfae8a9aff3","https://down-id.img.susercontent.com/file/28a05360e19e793871cc0668454f3a49","https://down-id.img.susercontent.com/file/id-11134258-822wh-mncisnffoni9b9","JAKET ADIDAS JUMBO XXXL XXXXL XXXXXL","132.250","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","1RB+ Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","3-4 Hari","Kab. Blitar","https://shopee.co.id/find_similar_products?catid=100011&itemid=1731139486&shopid=49813698","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-35%",""
"https://shopee.co.id/Jaket-tractop-ADIDAS-germany-casual-pria-wanita-full-tag-label-i.294569768.27127045576?extraParams=%7B%22display_model_id%22%3A198296102354%2C%22model_selection_logic%22%3A3%7D&sp_atk=fdbf86b9-5271-490d-a0ed-1a8ce830e082&xptdk=fdbf86b9-5271-490d-a0ed-1a8ce830e082","https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m6jc75j1a1dofe","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Jaket tractop ADIDAS germany casual pria wanita full tag label","145.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","928 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","2-4 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=27127045576&shopid=294569768","","",""
"https://shopee.co.id/sweater-crewneck-adidas-pria-crewneck-wanita-crewneck-adidas-hoodie-adidas-i.145507715.14921309448?extraParams=%7B%22display_model_id%22%3A78040208612%2C%22model_selection_logic%22%3A3%7D&sp_atk=c102cb7a-e1bd-453b-9284-2dd376630b45&xptdk=c102cb7a-e1bd-453b-9284-2dd376630b45","https://down-id.img.susercontent.com/file/183611f072e515fec468378b0e8180fe","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","sweater crewneck adidas pria - crewneck wanita - crewneck adidas - hoodie adidas","124.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","232 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=14921309448&shopid=145507715","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-20%",""
"https://shopee.co.id/TSHIRT-KAOS-LONG-SLEEVE-PREMIUM-M2025-24S-BAJU-ADIDAS-PREMIUM-i.21981381.13573800413?extraParams=%7B%22display_model_id%22%3A405115410411%2C%22model_selection_logic%22%3A3%7D&sp_atk=4a9cfc3f-e1b4-4c53-a76f-55bb0f53f1ed&xptdk=4a9cfc3f-e1b4-4c53-a76f-55bb0f53f1ed","https://down-id.img.susercontent.com/file/id-11134207-8224y-mh04ecrb50cv41","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","TSHIRT / KAOS LONG SLEEVE PREMIUM  M2025 24S / BAJU ADIDAS PREMIUM","115.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","383 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=13573800413&shopid=21981381","","-36%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/JAKET-TRACKTOP-ADIDASS-NY-AUTENTIC-BORDIER-FULT-TAG-PREMIUM-i.91633013.24360934744?extraParams=%7B%22display_model_id%22%3A148509713704%2C%22model_selection_logic%22%3A3%7D&sp_atk=dcc5cdb1-589d-44f1-9318-f538c219b8be&xptdk=dcc5cdb1-589d-44f1-9318-f538c219b8be","https://down-id.img.susercontent.com/file/id-11134207-7rasa-m4ujh3ohhkied4","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","JAKET TRACKTOP ADIDASS NY AUTENTIC BORDIER FULT TAG PREMIUM","95.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","567 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Kab. Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=24360934744&shopid=91633013","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-34%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/Ts-adidas-trefoil-est.1972-varian-color-i.112733758.29357402125?extraParams=%7B%22display_model_id%22%3A251345001164%2C%22model_selection_logic%22%3A3%7D&sp_atk=8e465999-9d46-4400-b32e-3a305149c9b9&xptdk=8e465999-9d46-4400-b32e-3a305149c9b9","https://down-id.img.susercontent.com/file/id-11134207-7r98t-lyp86a865lgebc","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","Ts adidas trefoil est.1972 varian color","68.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","545 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=29357402125&shopid=112733758","","-39%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/JAKET-TRACKTOP-ADIDAS-FIREBIRD-CASUAL-FULL-TAG-LABEL-i.294569768.29229156798?extraParams=%7B%22display_model_id%22%3A108615482687%2C%22model_selection_logic%22%3A3%7D&sp_atk=79e2b9d7-8b01-44d6-b941-ed74833c8c4a&xptdk=79e2b9d7-8b01-44d6-b941-ed74833c8c4a","https://down-id.img.susercontent.com/file/id-11134207-7rbk5-m77nos5ezisscc","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","JAKET TRACKTOP ADIDAS FIREBIRD CASUAL FULL TAG LABEL","150.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","419 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","2-4 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=29229156798&shopid=294569768","","",""
"https://shopee.co.id/JAKET-TRACKTOP-ADIDAS-GERMANY-JAKET-TRACKTOP-UNISEX-i.1355063887.27423670530?extraParams=%7B%22display_model_id%22%3A252478469921%2C%22model_selection_logic%22%3A3%7D&sp_atk=b0f02d57-d5f2-49c4-94b8-e940c0a5a91b&xptdk=b0f02d57-d5f2-49c4-94b8-e940c0a5a91b","https://down-id.img.susercontent.com/file/id-11134207-7rasi-m52m1twerld486","https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13","JAKET TRACKTOP ADIDAS GERMANY JAKET TRACKTOP UNISEX","140.800","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","64 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=27423670530&shopid=1355063887","","-12%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/Adidas-Kaos-Lengan-Pendek-Putih-Zne-White-2024-i.57148287.28477825323?extraParams=%7B%22display_model_id%22%3A198257972366%2C%22model_selection_logic%22%3A3%7D&sp_atk=5e9ab374-bbfd-4d55-91c9-4588eb517185&xptdk=5e9ab374-bbfd-4d55-91c9-4588eb517185","https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m6rm6cuokbxo0f","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Adidas Kaos Lengan Pendek Putih Zne White 2024","115.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","5.0","230 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=28477825323&shopid=57148287","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/e4734dab67ee2f9ebd5a.png","-34%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/%E3%80%90COD%E3%80%91kaos-Adidas-Kaos-Pria-Wanita-Unisex-Oversize-100-Original-Cotton-Heavyweight-Lengan-Pendek-Couple-Distro-Premium-i.1552932374.28987830478?extraParams=%7B%22display_model_id%22%3A280455635950%2C%22model_selection_logic%22%3A3%7D&sp_atk=17c337d3-e60f-4d92-b8f2-35b839aa1fb1&xptdk=17c337d3-e60f-4d92-b8f2-35b839aa1fb1","https://down-id.img.susercontent.com/file/id-11134207-81ztf-mey4yxjyxla824","","【COD】kaos Adidas Kaos Pria Wanita Unisex Oversize 100% Original - Cotton Heavyweight Lengan Pendek Couple Distro Premium","125.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","116 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-5 Hari","Tangerang","https://shopee.co.id/find_similar_products?catid=100011&itemid=28987830478&shopid=1552932374","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-51%",""
"https://shopee.co.id/ADDS-Sport-Track-Jacket-Hoodie-Outer-Unisex-Olahraga-i.68737144.29473370731?extraParams=%7B%22display_model_id%22%3A188280436559%2C%22model_selection_logic%22%3A3%7D&sp_atk=d0d21702-ced7-40dc-983d-c31cfd9cf61f&xptdk=d0d21702-ced7-40dc-983d-c31cfd9cf61f","https://down-id.img.susercontent.com/file/id-11134207-82252-mitwt2x3j3luce","https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13","ADDS Sport Track Jacket & Hoodie - Outer Unisex Olahraga","169.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.9","475 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-5 Hari","Jakarta Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=29473370731&shopid=68737144","","-43%",""
"https://shopee.co.id/Jaket-Bahan-Tebal-Casual-dan-Sporty-Jaket-Olahraga-Pria-dan-Wanita-Model-3-Strip-ADT01-i.306610251.19146663854?extraParams=%7B%22display_model_id%22%3A182356486456%2C%22model_selection_logic%22%3A3%7D&sp_atk=c8f26285-686f-4b10-a83a-7fb5309e663e&xptdk=c8f26285-686f-4b10-a83a-7fb5309e663e","https://down-id.img.susercontent.com/file/6bea1513ac37ccd95ec810dd4c0d33f9","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Jaket Bahan Tebal Casual dan Sporty Jaket Olahraga Pria dan Wanita Model 3 Strip ADT01","104.500","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","1RB+ Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=19146663854&shopid=306610251","","-48%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/TRAKCTOP-ADIDAS-STRIP-RASTA-i.112733758.24363526355?extraParams=%7B%22display_model_id%22%3A214915948839%2C%22model_selection_logic%22%3A3%7D&sp_atk=ef09d1b6-cc9d-4ee3-a7ea-61c2d93e1a5e&xptdk=ef09d1b6-cc9d-4ee3-a7ea-61c2d93e1a5e","https://down-id.img.susercontent.com/file/id-11134207-7r98w-lrq61wjgizqx86","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","TRAKCTOP ADIDAS STRIP RASTA","125.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.8","354 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=24363526355&shopid=112733758","","-55%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
"https://shopee.co.id/Jaket-tracktop-adidas-pria-wanita-full-tag-label-i.607229057.26491171764?extraParams=%7B%22display_model_id%22%3A266454700330%2C%22model_selection_logic%22%3A3%7D&sp_atk=5951fa21-1dee-4351-89a4-2e95f64981cb&xptdk=5951fa21-1dee-4351-89a4-2e95f64981cb","https://down-id.img.susercontent.com/file/id-11134207-81ztg-me9rdbf8pvk43b","https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f","Jaket tracktop adidas pria wanita full tag label","250.000","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.4","69 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/76dff349290d20891fc1.svg","4-5 Hari","Kab. Bandung Barat","https://shopee.co.id/find_similar_products?catid=100011&itemid=26491171764&shopid=607229057","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","",""
"https://shopee.co.id/Kaos-Adidas-Jerman-Hitam-3foil-Ringer-Tee-Full-Tag-Label-Cotton-24s-T-shirt-Adidas-Pria-Wanita-i.1158852800.29314702446?extraParams=%7B%22display_model_id%22%3A251826279733%2C%22model_selection_logic%22%3A3%7D&sp_atk=803b3aa8-fc99-4776-af43-d8008a56f204&xptdk=803b3aa8-fc99-4776-af43-d8008a56f204","https://down-id.img.susercontent.com/file/id-11134207-7rasb-m1m7s96jaqzic6","https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5","Kaos Adidas Jerman Hitam 3foil Ringer Tee Full Tag Label Cotton 24s T-shirt Adidas Pria Wanita","82.500","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/d7099d3fd1dfdaf705ab.svg","4.7","128 Terjual","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/38e203dc86172a6c6560.svg","< 2 Hari","Bandung","https://shopee.co.id/find_similar_products?catid=100011&itemid=29314702446&shopid=1158852800","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/a425c915798471b33e5d.png","-45%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.11/pc/0614b8f0a8fdde22942d.svg"
